article_id,colour_group_code,colour_group_name,department_name,department_no,detail_desc,garment_group_name,garment_group_no,graphical_appearance_name,graphical_appearance_no,index_code,index_group_name,index_group_no,index_name,perceived_colour_master_id,perceived_colour_master_name,perceived_colour_value_id,perceived_colour_value_name,prod_name,product_code,product_group_name,product_type_name,product_type_no,section_name,section_no
685284002,12,Light Beige,Skirt,1422,Short skirt in stretch twill with a high waist with pleats and a detachable tie belt. Concealed zip in one side and side pockets. Unlined.,Skirts,1012,Check,1010004,A,Ladieswear,1,Ladieswear,11,Beige,1,Dusty Light,Bowy skirt,685284,Garment Lower body,Skirt,275,Womens Everyday Collection,15
685448001,11,Off White,Dress,1322,"Short, fitted dress in soft jersey made from a modal and cotton blend with a V-neck front and back and narrow shoulder straps. Sewn-in wrapover at the front and a seam at the waist with a sewn-in tie belt at the side.",Dresses Ladies,1013,All over pattern,1010001,A,Ladieswear,1,Ladieswear,9,White,1,Dusty Light,J Tzatziki,685448,Garment Full body,Dress,265,Womens Everyday Collection,15
685600001,9,Black,Swimwear,9984,"Swim shorts in woven fabric with an elasticated drawstring waist, fake fly, side pockets and short legs with slits in the sides. Soft mesh inner shorts.",Swimwear,1018,Solid,1010016,F,Menswear,3,Menswear,5,Black,4,Dark,GREG SOLID,685600,Swimwear,Swimwear bottom,59,Men Underwear,26
685604028,93,Dark Green,Swimwear,9984,"Swim shorts in a patterned weave with an elasticated drawstring waist, side pockets and a back pocket with a hook and loop fastening. Mesh inner shorts.",Swimwear,1018,All over pattern,1010001,F,Menswear,3,Menswear,19,Green,7,Medium,TOM FANCY,685604,Swimwear,Swimwear bottom,59,Men Underwear,26
685616007,9,Black,Swimwear,9984,"Swim shorts in a block-coloured stretch weave with lacing and elastication at the waist, a fly with a hook and loop fastening and side pockets. Soft mesh inner shorts.",Swimwear,1018,Colour blocking,1010005,F,Menswear,3,Menswear,5,Black,4,Dark,JAMIE BLOCKING,685616,Swimwear,Swimwear bottom,59,Men Underwear,26
685809001,73,Dark Blue,Young Girl Denim,8917,"Dungaree shorts in washed stretch denim with a two-part chest pocket and adjustable straps with metal fasteners. Press-studs at the sides, a fake fly, front and back pockets, and sewn-in turn-ups at the hems. The dungaree shorts are made partly from recycled cotton.",Trousers Denim,1016,Denim,1010023,I,Baby/Children,4,Children Sizes 134-170,2,Blue,2,Medium Dusty,DUNGAREE SHORTS BASIC 89,685809,Garment Full body,Dungarees,268,Young Girl,77
685814003,10,White,Heavy Basic Jersey,5833,"Hoodie in sweatshirt fabric made from a cotton blend. Relaxed fit with a lined, drawstring hood, long sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",Jersey Basic,1002,Solid,1010016,F,Menswear,3,Menswear,9,White,3,Light,RICHIE HOOD,685814,Garment Upper body,Hoodie,308,Men Underwear,26
685816013,81,Light Turquoise,Light Basic Jersey,5832,Round-necked T-shirt in soft cotton jersey.,Jersey Basic,1002,Solid,1010016,F,Menswear,3,Menswear,7,Turquoise,1,Dusty Light,Ronny R-Neck,685816,Garment Upper body,T-shirt,255,Men Underwear,26
685868001,9,Black,Ladies Sport Acc,8396,"Briefs in fast-drying functional fabric with a mid waist, lined gusset, low-cut legs, medium coverage at the back and laser-cut edges.",Accessories,1019,Solid,1010016,S,Sport,26,Sport,5,Black,4,Dark,WILL shortie underwear,685868,Underwear,Underwear bottom,286,Ladies H&M Sport,5
686072001,9,Black,Dress-up Boys,4216,"Fancy dress costume in jersey with a matching mask, a zip and chin guard at the front and a detachable tail with a hook and loop fastener. Mask with elastication at the back and a hook and loop fastener at the front.",Accessories,1019,Placement print,1010014,J,Baby/Children,4,"Children Accessories, Swimwear",5,Black,4,Dark,SB Skeleton Dino,686072,Garment Full body,Costumes,277,"Kids Accessories, Swimwear & D",43
686243002,71,Light Blue,Shirt,5767,"Shirt in washed denim with a turn-down collar, classic front with press-stud fastenings, and a yoke at the back. Flap chest pockets with a press-stud, long sleeves with press-stud cuffs, and a rounded hem.",Shirts,1011,Denim,1010023,F,Menswear,3,Menswear,2,Blue,1,Dusty Light,DENIM Jayden western ls,686243,Garment Upper body,Shirt,259,Contemporary Casual,21
686331005,43,Dark Red,Shirt,5767,"Shirt in a checked cotton weave with a button-down collar, chest pocket and yoke with a hanger loop at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette.",Shirts,1011,Check,1010004,F,Menswear,3,Menswear,18,Red,4,Dark,Pat ls bd simple plaid,686331,Garment Upper body,Shirt,259,Contemporary Casual,21
686482001,10,White,Baby Girl Knitwear,6526,"Cardigan in soft, fine-knit cotton with buttons down the front and a ribbed scalloped edge around the neckline, cuffs and hem.",Knitwear,1003,Solid,1010016,G,Baby/Children,4,Baby Sizes 50-98,9,White,3,Light,ERIKA cardigan,686482,Garment Upper body,Cardigan,245,Baby Girl,40
686587003,51,Light Pink,Tops Woven,1543,"Blouse in an airy weave with a collar and ties at the top, a yoke at the back, buttons down the front and long sleeves with buttoned cuffs.",Blouses,1010,All over pattern,1010001,D,Divided,2,Divided,4,Pink,1,Dusty Light,LUCKY SHIRT,686587,Garment Upper body,Shirt,259,Divided Collection,53
686731002,9,Black,Young Boy Outdoor,8852,"Lightweight nylon bomber jacket with a small, ribbed stand-up collar and zip down the front. Side pockets with a flap and concealed press-stud, a zipped sleeve pocket, an inner pocket with a hook and loop fastener and ribbing at the cuffs and hem. Jersey lining.",Outdoor,1007,Solid,1010016,I,Baby/Children,4,Children Sizes 134-170,5,Black,4,Dark,BB Bobbie bomber,686731,Garment Upper body,Jacket,262,Kids Outerwear,45
686997004,51,Light Pink,Jersey,1660,"Top in soft sweatshirt fabric with a text print motif, jersey-lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",Jersey Fancy,1005,Melange,1010010,A,Ladieswear,1,Ladieswear,4,Pink,3,Light,BASIC HOOD,686997,Garment Upper body,Hoodie,308,Womens Casual,6
687151002,22,Yellow,Bags,3944,Oval waist bag with a zip at the top and an adjustable waist strap with a plastic fastener at the back. Lined. Size 5x13x19 cm.,Accessories,1019,Solid,1010016,D,Divided,2,Divided,8,Yellow,7,Medium,ENZO BUMBAG,687151,Accessories,Bag,66,Divided Accessories,52
687331006,73,Dark Blue,Tops Fancy Jersey,1640,"Oversized top in soft sweatshirt fabric with a jersey-lined hood with a ribbed edge and drawstring at the front. Low dropped shoulders, long, wide sleeves, a kangaroo pocket, and ribbing at the cuffs and hem. Soft brushed inside.",Jersey Fancy,1005,Solid,1010016,D,Divided,2,Divided,2,Blue,4,Dark,Aquarius hood,687331,Garment Upper body,Hoodie,308,Divided Collection,53
687510001,9,Black,Men Sport Bottoms,8394,"Running trousers in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Concealed, mesh-lined side pockets, a zip at the hems, and reflective details. Regular fit.",Jersey Fancy,1005,Solid,1010016,S,Sport,26,Sport,5,Black,4,Dark,Yolo running pant,687510,Garment Lower body,Trousers,272,Men H&M Sport,22
687635002,7,Grey,Light Basic Jersey,5832,"Shorts in sweatshirt fabric made from a cotton blend with an elasticated, drawstring waist, side pockets, an open back pocket and raw, roll-edge hems.",Jersey Basic,1002,Melange,1010010,F,Menswear,3,Menswear,12,Grey,2,Medium Dusty,Sigge Shorts,687635,Garment Lower body,Shorts,274,Men Underwear,26
687753001,9,Black,Divided+ inactive from s.1,5959,"Long, fitted jersey top with narrow adjustable shoulder straps.",Unknown,1001,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,DIV Nicky long tank top,687753,Garment Upper body,Vest top,253,H&M+,2
688055010,51,Light Pink,Casual Lingerie,1334,"Brazilian briefs in jersey made from a cotton blend with lace trims, a low waist, lined gusset and high cut at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,4,Pink,1,Dusty Light,Mitsy Brazilian Ctn 3p,688055,Underwear,Underwear bottom,286,Womens Lingerie,61
688300001,52,Pink,Hair Accessories,4343,Satin-covered Alice band with glittery appliqués and tulle at the top.,Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,4,Pink,7,Medium,Flirty Bride Glitter ab,688300,Accessories,Hair/alice band,74,Womens Small accessories,66
688464021,73,Dark Blue,Young Boy Shirt,8757,"Shirt in a cotton weave with a turn-down collar, buttons down the front, a small embroidered detail on the chest and long sleeves with buttoned cuffs. Contrasting colour in the inside of the collar and cuffs.",Shirts,1011,All over pattern,1010001,I,Baby/Children,4,Children Sizes 134-170,2,Blue,4,Dark,Princeton shirt TP(1),688464,Garment Upper body,Shirt,259,Young Boy,47
688558012,53,Dark Pink,Basic 1,1643,"Fitted, long-sleeved top in soft ribbed jersey.",Jersey Basic,1002,Stripe,1010017,D,Divided,2,Divided,18,Red,4,Dark,Brittany LS,688558,Garment Upper body,Top,254,Divided Basics,51
688713001,10,White,Blouse,1515,"One-shoulder top in woven fabric with one short, wide sleeve and a straight-cut hem.",Blouses,1010,Solid,1010016,A,Ladieswear,1,Ladieswear,9,White,3,Light,Angelina,688713,Garment Upper body,Blouse,258,Womens Tailoring,11
688873021,9,Black,Blouse,1515,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem.",Blouses,1010,All over pattern,1010001,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Gyda!,688873,Garment Upper body,Blouse,258,Womens Tailoring,11
688916058,62,Purple,Kids Girl UW/NW,7922,Cotton jersey boxer briefs in various designs with an elasticated waist and lined gusset.,"Under-, Nightwear",1017,Mixed solid/pattern,1010012,H,Baby/Children,4,Children Sizes 92-140,6,Lilac Purple,7,Medium,ROSIE 5-p fancy boxer,688916,Underwear,Underwear bottom,286,Girls Underwear & Basics,79
689014009,8,Dark Grey,Young Boy Trouser,8756,"Cargo trousers in stretch cotton twill with an elasticated drawstring waist and fake fly. Side pockets, flap leg pockets with a hook and loop fastening and fake back pockets. Tapered legs with shaping seams at the knees and ribbed hems.",Trousers,1009,All over pattern,1010001,I,Baby/Children,4,Children Sizes 134-170,12,Grey,4,Dark,Brooklyn cargo TP(1),689014,Garment Lower body,Trousers,272,Young Boy,47
689102001,9,Black,Jersey Occasion,1686,"Short-sleeved top in a viscose weave with a round neckline with beaded appliques, and an opening and concealed fastening at the back of the neck.",Dresses Ladies,1013,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Santos embellished t-shirt,689102,Garment Upper body,T-shirt,255,Womens Premium,14
689317003,71,Light Blue,Kids Boy Shirt,7657,"Shirt in a cotton weave with a grandad collar, buttons down the front and a fake jetted pocket at the top. Long sleeves with a tab and button and buttoned cuffs.",Shirts,1011,Melange,1010010,H,Baby/Children,4,Children Sizes 92-140,2,Blue,1,Dusty Light,Liverpool collarless shirt,689317,Garment Upper body,Shirt,259,Kids Boy,46
689389031,73,Dark Blue,Tops Woven,1543,"Straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem.",Blouses,1010,Stripe,1010017,D,Divided,2,Divided,2,Blue,4,Dark,DENISE SHIRT S.0,689389,Garment Upper body,Shirt,259,Divided Collection,53
689816002,13,Beige,Jersey,1660,"Wide, straight-cut T-shirt in cotton jersey with a yoke front and back, short sleeves with print stripes and a rounded hem. Slightly longer at the back.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,11,Beige,2,Medium Dusty,CALEXICO,689816,Garment Upper body,T-shirt,255,Womens Casual,6
690108001,72,Blue,Denim trousers,5672,"5-pocket jeans in washed denim with a regular waist, button fly and straight legs.",Trousers Denim,1016,Denim,1010023,F,Menswear,3,Menswear,2,Blue,3,Light,Straight 5pkt Lowprice,690108,Garment Lower body,Trousers,272,Denim Men,56
690228001,19,Greenish Khaki,Trouser,5683,"Joggers in slightly stretchy cotton twill with an elasticated drawstring waist, side and back pockets and slim legs with ribbed hems.",Trousers,1009,Solid,1010016,F,Menswear,3,Menswear,20,Khaki green,4,Dark,Chillin,690228,Garment Lower body,Trousers,272,Contemporary Street,55
690478001,9,Black,Campaigns,3090,"Double-breasted jacket in jersey with notch lapels, a tapered waist and buttons at the front. Welt front pockets and a single back vent. Lined.",Special Offers,1023,Stripe,1010017,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Capone blazer campaign,690478,Garment Upper body,Blazer,264,Womens Everyday Collection,15
690617006,19,Greenish Khaki,Blouse,1510,"Sleeveless blouse in an airy cotton weave with a collar, button placket and rounded hem.",Blouses,1010,Stripe,1010017,A,Ladieswear,1,Ladieswear,20,Khaki green,2,Medium Dusty,Harry sleeveless top,690617,Garment Upper body,Shirt,259,Womens Casual,6
690783004,73,Dark Blue,Blouse & Dress,1941,"Blouse in a cotton weave with embroidered sections. Small frilled collar, pin-tucks and concealed buttons down the front, and long, wide sleeves with buttoned cuffs.",Blouses,1010,Embroidery,1010007,A,Ladieswear,1,Ladieswear,7,Turquoise,4,Dark,Pin Blouse,690783,Garment Upper body,Blouse,258,Womens Trend,18
690936003,9,Black,Trouser,1710,"Linen joggers with a regular, elasticated, drawstring waist, side pockets, a fake back pocket and tapered legs.",Trousers,1009,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Iris Linen Jogger R.W TVP,690936,Garment Lower body,Trousers,272,Womens Casual,6
690953015,6,Light Grey,Kids Girl Jersey Fancy,7616,Long-sleeved top in cotton jersey with a print motif.,Jersey Fancy,1005,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,12,Grey,1,Dusty Light,Mia L/S top,690953,Garment Upper body,Top,254,Kids Girl,76
690966001,6,Light Grey,Kids Girl Jersey Fancy,7616,Joggers in lightweight sweatshirt fabric with elastication and a decorative drawstring at the waist and ribbed hems.,Jersey Fancy,1005,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,12,Grey,1,Dusty Light,Alva sweatpants,690966,Garment Lower body,Trousers,272,Kids Girl,76
691177006,42,Red,Dresses DS,5961,"Short shirt dress in softly draping woven fabric with a sheen. Collar, concealed buttons down the front and a detachable tie belt at the waist. Long sleeves with buttoned cuffs, and a rounded hem. Unlined.",Dresses Ladies,1013,Solid,1010016,D,Divided,2,Divided,18,Red,7,Medium,Cava Dress (1),691177,Garment Full body,Dress,265,Divided Selected,58
691455001,71,Light Blue,Kids Boy Denim,7956,"Joggers in stretch, supersoft denim with an elasticated drawstring waist, fake fly, side pockets, back pockets and stripes down the sides of the legs.",Trousers Denim,1016,Denim,1010023,H,Baby/Children,4,Children Sizes 92-140,2,Blue,1,Dusty Light,SPEED P1 Campaign,691455,Garment Lower body,Trousers,272,Kids Boy,46
691585002,9,Black,UW,3937,"Microfibre thong briefs with a low waist, lined gusset, narrow sides and string back.","Under-, Nightwear",1017,All over pattern,1010001,D,Divided,2,Divided,5,Black,4,Dark,Manny string,691585,Underwear,Underwear bottom,286,Divided Basics,51
691735004,9,Black,EQ H&M Man,8030,"T-shirt in soft, patterned cotton jersey.",Unknown,1001,All over pattern,1010001,F,Menswear,3,Menswear,5,Black,4,Dark,RC FORTUNA TEE,691735,Garment Upper body,T-shirt,255,Men Other 2,30
691855002,71,Light Blue,Skirts,1444,"Short cotton twill skirt with a zip fly and button, front and back pockets and visible seams front and back.",Skirts,1012,Denim,1010023,D,Divided,2,Divided,2,Blue,1,Dusty Light,MAYA SKIRT,691855,Garment Lower body,Skirt,275,Divided Collection,53
692066001,51,Light Pink,Dresses,1344,"Short dress in a crêpe weave with a V-shaped opening at the back and ties at the back of the neck. Long sleeves with ties at the cuffs, a smocked seam at the waist and a flared, tiered, lined skirt.",Dresses Ladies,1013,All over pattern,1010001,D,Divided,2,Divided,4,Pink,1,Dusty Light,Hanele dress,692066,Garment Full body,Dress,265,Divided Collection,53
692269001,9,Black,Expressive Lingerie,1338,"Mesh negligee with an integral push-up bra in lace with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,5,Black,4,Dark,Cardamom N-slip push,692269,Nightwear,Night gown,293,Womens Lingerie,61
692657001,51,Light Pink,Baby Toys/Acc,2950,Padded ski mittens in wind- and water-repellent functional fabric with elastication and a hook and loop fastening at the top. Reflective details and a Thinsulate™ lining. Size 3-6 M without thumbs.,Accessories,1019,All over pattern,1010001,G,Baby/Children,4,Baby Sizes 50-98,4,Pink,1,Dusty Light,Kaa ski glove,692657,Accessories,Gloves,71,Baby Essentials & Complements,44
692836002,73,Dark Blue,Kids Boy Shorts,7655,"5-pocket, knee-length shorts in a cotton weave with an adjustable elasticated waist and zip fly and button.",Shorts,1025,Stripe,1010017,H,Baby/Children,4,Children Sizes 92-140,2,Blue,2,Medium Dusty,Marshall Clamdiggers,692836,Garment Lower body,Shorts,274,Kids Boy,46
692844022,7,Grey,Kids Boy Trouser,7656,Pull-on trousers in a cotton weave with an elasticated drawstring waist and side pockets. Tapered legs with seams at the knees and elasticated hems.,Trousers,1009,All over pattern,1010001,H,Baby/Children,4,Children Sizes 92-140,12,Grey,2,Medium Dusty,TP Niclas low price jogger,692844,Garment Lower body,Trousers,272,Kids Boy,46
